Source,Target,,,
337,341,1,0,0
337,348,1,0,0
107,114,1,0,0
107,79,1,0,0
114,115,1,0,0
338,339,1,0,0
341,343,1,0,0
348,350,1,0,0
345,356,1,0,0
80,108,1,0,0
80,101,1,0,0
80,81,1,0,0
350,351,1,0,0
349,351,1,0,0
406,407,1,0,0
353,356,1,0,0
357,358,1,0,0
358,359,1,0,0
477,484,1,0,0
477,464,1,0,0
364,335,1,0,0
364,365,1,0,0
371,372,1,0,0
374,377,1,0,0
464,477,1,0,0
378,328,1,0,0
378,379,1,0,0
443,444,1,0,0
429,430,1,0,0
401,402,1,0,0
401,405,1,0,0
401,412,1,0,0
201,249,1,0,0
201,246,1,0,0
249,256,1,0,0
249,201,1,0,0
402,403,1,0,0
405,407,1,0,0
412,414,1,0,0
409,420,1,0,0
256,501,1,0,0
414,415,1,0,0
413,415,1,0,0
467,468,1,0,0
417,420,1,0,0
421,422,1,0,0
422,423,1,0,0
463,478,1,0,0
463,471,1,0,0
463,465,1,0,0
428,399,1,0,0
428,429,1,0,0
435,436,1,0,0
438,441,1,0,0
484,485,1,0,0
442,393,1,0,0
442,443,1,0,0
493,494,1,0,0
479,480,1,0,0
465,466,1,0,0
466,468,1,0,0
470,472,1,0,0
471,472,1,0,0
472,473,1,0,0
420,422,1,0,0
159,160,1,0,0
151,152,1,0,0
95,96,1,0,0
478,463,1,0,0
478,479,1,0,0
485,486,1,0,0
488,491,1,0,0
457,492,1,0,0
457,465,1,0,0
492,457,1,0,0
492,493,1,0,0
499,500,1,0,0
500,501,1,0,0
501,502,1,0,0
502,503,1,0,0
503,504,1,0,0
504,505,1,0,0
505,506,1,0,0
87,88,1,0,0
31,32,1,0,0
451,452,1,0,0
24,25,1,0,0
28,30,1,0,0
32,33,1,0,0
86,87,1,0,0
152,153,1,0,0
156,158,1,0,0
160,161,1,0,0
214,215,1,0,0
215,216,1,0,0
216,217,1,0,0
220,222,1,0,0
223,224,1,0,0
224,225,1,0,0
279,280,1,0,0
280,281,1,0,0
22,23,1,0,0
88,89,1,0,0
92,94,1,0,0
96,97,1,0,0
150,151,1,0,0
287,288,1,0,0
288,289,1,0,0
343,344,1,0,0
344,345,1,0,0
351,352,1,0,0
352,353,1,0,0
407,408,1,0,0
408,409,1,0,0
415,416,1,0,0
416,417,1,0,0
468,469,1,0,0
469,470,1,0,0
323,324,1,0,0
458,459,1,0,0
400,427,1,0,0
8,58,1,0,0
8,17,1,0,0
16,44,1,0,0
16,37,1,0,0
16,17,1,0,0
15,43,1,0,0
43,50,1,0,0
43,15,1,0,0
50,51,1,0,0
363,370,1,0,0
363,336,1,0,0
370,371,1,0,0
36,38,1,0,0
100,102,1,0,0
136,186,1,0,0
136,145,1,0,0
448,504,1,0,0
456,491,1,0,0
456,488,1,0,0
491,498,1,0,0
491,456,1,0,0
498,505,1,0,0
200,250,1,0,0
200,209,1,0,0
387,388,1,0,0
266,267,1,0,0
264,314,1,0,0
264,273,1,0,0
272,300,1,0,0
272,293,1,0,0
272,273,1,0,0
271,299,1,0,0
299,306,1,0,0
299,271,1,0,0
306,307,1,0,0
330,331,1,0,0
3,4,1,0,0
195,196,1,0,0
138,139,1,0,0
202,203,1,0,0
67,68,1,0,0
10,11,1,0,0
74,75,1,0,0
377,384,1,0,0
377,329,1,0,0
384,503,1,0,0
392,441,1,0,0
392,438,1,0,0
441,448,1,0,0
441,392,1,0,0
394,395,1,0,0
144,172,1,0,0
144,165,1,0,0
144,145,1,0,0
143,171,1,0,0
171,178,1,0,0
171,143,1,0,0
178,179,1,0,0
164,166,1,0,0
259,260,1,0,0
131,132,1,0,0
313,320,1,0,0
313,265,1,0,0
320,502,1,0,0
329,377,1,0,0
329,374,1,0,0
0,2,0,1,0
2,5,0,1,0
2,63,0,1,0
5,7,0,1,0
7,12,0,1,0
7,49,0,1,0
12,14,0,1,0
14,20,0,1,0
14,27,0,1,0
20,35,0,1,0
27,35,0,1,0
35,40,0,1,0
35,42,0,1,0
40,42,0,1,0
42,14,0,1,0
42,47,0,1,0
47,49,0,1,0
49,53,0,1,0
49,56,0,1,0
53,56,0,1,0
56,7,0,1,0
56,61,0,1,0
61,63,0,1,0
63,66,0,1,0
66,69,0,1,0
66,127,0,1,0
69,71,0,1,0
71,76,0,1,0
71,113,0,1,0
76,78,0,1,0
78,84,0,1,0
78,91,0,1,0
84,99,0,1,0
91,99,0,1,0
99,104,0,1,0
99,106,0,1,0
104,106,0,1,0
106,78,0,1,0
106,111,0,1,0
111,113,0,1,0
113,117,0,1,0
113,120,0,1,0
117,120,0,1,0
120,71,0,1,0
120,125,0,1,0
125,127,0,1,0
127,130,0,1,0
130,133,0,1,0
130,191,0,1,0
133,135,0,1,0
135,140,0,1,0
135,177,0,1,0
140,142,0,1,0
142,148,0,1,0
142,155,0,1,0
148,163,0,1,0
155,163,0,1,0
163,168,0,1,0
163,170,0,1,0
168,170,0,1,0
170,142,0,1,0
170,175,0,1,0
175,177,0,1,0
177,181,0,1,0
177,184,0,1,0
181,184,0,1,0
184,135,0,1,0
184,189,0,1,0
189,191,0,1,0
191,194,0,1,0
194,197,0,1,0
194,255,0,1,0
197,199,0,1,0
199,204,0,1,0
199,241,0,1,0
204,206,0,1,0
206,212,0,1,0
206,219,0,1,0
212,227,0,1,0
219,227,0,1,0
227,232,0,1,0
227,234,0,1,0
232,234,0,1,0
234,206,0,1,0
234,239,0,1,0
239,241,0,1,0
241,245,0,1,0
241,248,0,1,0
245,248,0,1,0
248,199,0,1,0
248,253,0,1,0
253,255,0,1,0
255,258,0,1,0
258,261,0,1,0
258,319,0,1,0
261,263,0,1,0
263,268,0,1,0
263,305,0,1,0
268,270,0,1,0
270,276,0,1,0
270,283,0,1,0
276,291,0,1,0
283,291,0,1,0
291,296,0,1,0
291,298,0,1,0
296,298,0,1,0
298,270,0,1,0
298,303,0,1,0
303,305,0,1,0
305,309,0,1,0
305,312,0,1,0
309,312,0,1,0
312,263,0,1,0
312,317,0,1,0
317,319,0,1,0
319,322,0,1,0
322,325,0,1,0
322,383,0,1,0
325,327,0,1,0
327,332,0,1,0
327,369,0,1,0
332,334,0,1,0
334,340,0,1,0
334,347,0,1,0
340,355,0,1,0
347,355,0,1,0
355,360,0,1,0
355,362,0,1,0
360,362,0,1,0
362,334,0,1,0
362,367,0,1,0
367,369,0,1,0
369,373,0,1,0
369,376,0,1,0
373,376,0,1,0
376,327,0,1,0
376,381,0,1,0
381,383,0,1,0
383,386,0,1,0
386,389,0,1,0
386,447,0,1,0
389,391,0,1,0
391,396,0,1,0
391,433,0,1,0
396,398,0,1,0
398,404,0,1,0
398,411,0,1,0
404,419,0,1,0
411,419,0,1,0
419,424,0,1,0
419,426,0,1,0
424,426,0,1,0
426,398,0,1,0
426,431,0,1,0
431,433,0,1,0
433,437,0,1,0
433,440,0,1,0
437,440,0,1,0
440,391,0,1,0
440,445,0,1,0
445,447,0,1,0
447,450,0,1,0
450,453,0,1,0
450,497,0,1,0
453,455,0,1,0
455,460,0,1,0
455,483,0,1,0
460,462,0,1,0
462,474,0,1,0
462,476,0,1,0
474,476,0,1,0
476,462,0,1,0
476,481,0,1,0
481,483,0,1,0
483,487,0,1,0
483,490,0,1,0
487,490,0,1,0
490,455,0,1,0
490,495,0,1,0
495,497,0,1,0
1,0,0,0,1
3,2,0,0,1
4,2,0,0,1
6,5,0,0,1
8,7,0,0,1
9,7,0,0,1
10,7,0,0,1
11,7,0,0,1
13,12,0,0,1
15,14,0,0,1
16,14,0,0,1
17,14,0,0,1
18,14,0,0,1
19,14,0,0,1
21,20,0,0,1
22,20,0,0,1
23,20,0,0,1
24,20,0,0,1
25,20,0,0,1
26,20,0,0,1
28,27,0,0,1
29,27,0,0,1
30,27,0,0,1
31,27,0,0,1
32,27,0,0,1
33,27,0,0,1
34,27,0,0,1
36,35,0,0,1
37,35,0,0,1
38,35,0,0,1
39,35,0,0,1
41,40,0,0,1
43,42,0,0,1
44,42,0,0,1
45,42,0,0,1
46,42,0,0,1
48,47,0,0,1
50,49,0,0,1
51,49,0,0,1
52,49,0,0,1
54,53,0,0,1
55,53,0,0,1
57,56,0,0,1
58,56,0,0,1
59,56,0,0,1
60,56,0,0,1
62,61,0,0,1
64,63,0,0,1
65,63,0,0,1
67,66,0,0,1
68,66,0,0,1
70,69,0,0,1
72,71,0,0,1
73,71,0,0,1
74,71,0,0,1
75,71,0,0,1
77,76,0,0,1
79,78,0,0,1
80,78,0,0,1
81,78,0,0,1
82,78,0,0,1
83,78,0,0,1
85,84,0,0,1
86,84,0,0,1
87,84,0,0,1
88,84,0,0,1
89,84,0,0,1
90,84,0,0,1
92,91,0,0,1
93,91,0,0,1
94,91,0,0,1
95,91,0,0,1
96,91,0,0,1
97,91,0,0,1
98,91,0,0,1
100,99,0,0,1
101,99,0,0,1
102,99,0,0,1
103,99,0,0,1
105,104,0,0,1
107,106,0,0,1
108,106,0,0,1
109,106,0,0,1
110,106,0,0,1
112,111,0,0,1
114,113,0,0,1
115,113,0,0,1
116,113,0,0,1
118,117,0,0,1
119,117,0,0,1
121,120,0,0,1
122,120,0,0,1
123,120,0,0,1
124,120,0,0,1
126,125,0,0,1
128,127,0,0,1
129,127,0,0,1
131,130,0,0,1
132,130,0,0,1
134,133,0,0,1
136,135,0,0,1
137,135,0,0,1
138,135,0,0,1
139,135,0,0,1
141,140,0,0,1
143,142,0,0,1
144,142,0,0,1
145,142,0,0,1
146,142,0,0,1
147,142,0,0,1
149,148,0,0,1
150,148,0,0,1
151,148,0,0,1
152,148,0,0,1
153,148,0,0,1
154,148,0,0,1
156,155,0,0,1
157,155,0,0,1
158,155,0,0,1
159,155,0,0,1
160,155,0,0,1
161,155,0,0,1
162,155,0,0,1
164,163,0,0,1
165,163,0,0,1
166,163,0,0,1
167,163,0,0,1
169,168,0,0,1
171,170,0,0,1
172,170,0,0,1
173,170,0,0,1
174,170,0,0,1
176,175,0,0,1
178,177,0,0,1
179,177,0,0,1
180,177,0,0,1
182,181,0,0,1
183,181,0,0,1
185,184,0,0,1
186,184,0,0,1
187,184,0,0,1
188,184,0,0,1
190,189,0,0,1
192,191,0,0,1
193,191,0,0,1
195,194,0,0,1
196,194,0,0,1
198,197,0,0,1
200,199,0,0,1
201,199,0,0,1
202,199,0,0,1
203,199,0,0,1
205,204,0,0,1
207,206,0,0,1
208,206,0,0,1
209,206,0,0,1
210,206,0,0,1
211,206,0,0,1
213,212,0,0,1
214,212,0,0,1
215,212,0,0,1
216,212,0,0,1
217,212,0,0,1
218,212,0,0,1
220,219,0,0,1
221,219,0,0,1
222,219,0,0,1
223,219,0,0,1
224,219,0,0,1
225,219,0,0,1
226,219,0,0,1
228,227,0,0,1
229,227,0,0,1
230,227,0,0,1
231,227,0,0,1
233,232,0,0,1
235,234,0,0,1
236,234,0,0,1
237,234,0,0,1
238,234,0,0,1
240,239,0,0,1
242,241,0,0,1
243,241,0,0,1
244,241,0,0,1
246,245,0,0,1
247,245,0,0,1
249,248,0,0,1
250,248,0,0,1
251,248,0,0,1
252,248,0,0,1
254,253,0,0,1
256,255,0,0,1
257,255,0,0,1
259,258,0,0,1
260,258,0,0,1
262,261,0,0,1
264,263,0,0,1
265,263,0,0,1
266,263,0,0,1
267,263,0,0,1
269,268,0,0,1
271,270,0,0,1
272,270,0,0,1
273,270,0,0,1
274,270,0,0,1
275,270,0,0,1
277,276,0,0,1
278,276,0,0,1
279,276,0,0,1
280,276,0,0,1
281,276,0,0,1
282,276,0,0,1
284,283,0,0,1
285,283,0,0,1
286,283,0,0,1
287,283,0,0,1
288,283,0,0,1
289,283,0,0,1
290,283,0,0,1
292,291,0,0,1
293,291,0,0,1
294,291,0,0,1
295,291,0,0,1
297,296,0,0,1
299,298,0,0,1
300,298,0,0,1
301,298,0,0,1
302,298,0,0,1
304,303,0,0,1
306,305,0,0,1
307,305,0,0,1
308,305,0,0,1
310,309,0,0,1
311,309,0,0,1
313,312,0,0,1
314,312,0,0,1
315,312,0,0,1
316,312,0,0,1
318,317,0,0,1
320,319,0,0,1
321,319,0,0,1
323,322,0,0,1
324,322,0,0,1
326,325,0,0,1
328,327,0,0,1
329,327,0,0,1
330,327,0,0,1
331,327,0,0,1
333,332,0,0,1
335,334,0,0,1
336,334,0,0,1
337,334,0,0,1
338,334,0,0,1
339,334,0,0,1
341,340,0,0,1
342,340,0,0,1
343,340,0,0,1
344,340,0,0,1
345,340,0,0,1
346,340,0,0,1
348,347,0,0,1
349,347,0,0,1
350,347,0,0,1
351,347,0,0,1
352,347,0,0,1
353,347,0,0,1
354,347,0,0,1
356,355,0,0,1
357,355,0,0,1
358,355,0,0,1
359,355,0,0,1
361,360,0,0,1
363,362,0,0,1
364,362,0,0,1
365,362,0,0,1
366,362,0,0,1
368,367,0,0,1
370,369,0,0,1
371,369,0,0,1
372,369,0,0,1
374,373,0,0,1
375,373,0,0,1
377,376,0,0,1
378,376,0,0,1
379,376,0,0,1
380,376,0,0,1
382,381,0,0,1
384,383,0,0,1
385,383,0,0,1
387,386,0,0,1
388,386,0,0,1
390,389,0,0,1
392,391,0,0,1
393,391,0,0,1
394,391,0,0,1
395,391,0,0,1
397,396,0,0,1
399,398,0,0,1
400,398,0,0,1
401,398,0,0,1
402,398,0,0,1
403,398,0,0,1
405,404,0,0,1
406,404,0,0,1
407,404,0,0,1
408,404,0,0,1
409,404,0,0,1
410,404,0,0,1
412,411,0,0,1
413,411,0,0,1
414,411,0,0,1
415,411,0,0,1
416,411,0,0,1
417,411,0,0,1
418,411,0,0,1
420,419,0,0,1
421,419,0,0,1
422,419,0,0,1
423,419,0,0,1
425,424,0,0,1
427,426,0,0,1
428,426,0,0,1
429,426,0,0,1
430,426,0,0,1
432,431,0,0,1
434,433,0,0,1
435,433,0,0,1
436,433,0,0,1
438,437,0,0,1
439,437,0,0,1
441,440,0,0,1
442,440,0,0,1
443,440,0,0,1
444,440,0,0,1
446,445,0,0,1
448,447,0,0,1
449,447,0,0,1
451,450,0,0,1
452,450,0,0,1
454,453,0,0,1
456,455,0,0,1
457,455,0,0,1
458,455,0,0,1
459,455,0,0,1
461,460,0,0,1
463,462,0,0,1
464,462,0,0,1
465,462,0,0,1
466,462,0,0,1
467,462,0,0,1
468,462,0,0,1
469,462,0,0,1
470,462,0,0,1
471,462,0,0,1
472,462,0,0,1
473,462,0,0,1
475,474,0,0,1
477,476,0,0,1
478,476,0,0,1
479,476,0,0,1
480,476,0,0,1
482,481,0,0,1
484,483,0,0,1
485,483,0,0,1
486,483,0,0,1
488,487,0,0,1
489,487,0,0,1
491,490,0,0,1
492,490,0,0,1
493,490,0,0,1
494,490,0,0,1
496,495,0,0,1
498,497,0,0,1
499,497,0,0,1
500,497,0,0,1
501,497,0,0,1
502,497,0,0,1
503,497,0,0,1
504,497,0,0,1
505,497,0,0,1
506,497,0,0,1
