Source,Target,,,
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
10,5,0,0,1
11,5,0,0,1
12,5,0,0,1
13,5,0,0,1
14,5,0,0,1
15,5,0,0,1
17,16,0,0,1
19,18,0,0,1
20,18,0,0,1
22,21,0,0,1
24,23,0,0,1
25,23,0,0,1
26,23,0,0,1
27,23,0,0,1
28,23,0,0,1
29,23,0,0,1
30,23,0,0,1
31,23,0,0,1
32,23,0,0,1
33,23,0,0,1
34,23,0,0,1
36,35,0,0,1
38,37,0,0,1
39,37,0,0,1
41,40,0,0,1
43,42,0,0,1
44,42,0,0,1
45,42,0,0,1
46,42,0,0,1
48,47,0,0,1
50,49,0,0,1
51,49,0,0,1
52,49,0,0,1
53,49,0,0,1
54,49,0,0,1
55,49,0,0,1
56,49,0,0,1
57,49,0,0,1
58,49,0,0,1
59,49,0,0,1
60,49,0,0,1
61,49,0,0,1
62,49,0,0,1
63,49,0,0,1
64,49,0,0,1
65,49,0,0,1
66,49,0,0,1
67,49,0,0,1
69,68,0,0,1
71,70,0,0,1
73,72,0,0,1
74,72,0,0,1
75,72,0,0,1
76,72,0,0,1
77,72,0,0,1
78,72,0,0,1
79,72,0,0,1
80,72,0,0,1
81,72,0,0,1
82,72,0,0,1
83,72,0,0,1
84,72,0,0,1
85,72,0,0,1
86,72,0,0,1
87,72,0,0,1
88,72,0,0,1
89,72,0,0,1
90,72,0,0,1
91,72,0,0,1
92,72,0,0,1
93,72,0,0,1
94,72,0,0,1
95,72,0,0,1
96,72,0,0,1
97,72,0,0,1
98,72,0,0,1
99,72,0,0,1
100,72,0,0,1
101,72,0,0,1
102,72,0,0,1
103,72,0,0,1
105,104,0,0,1
106,104,0,0,1
108,107,0,0,1
110,109,0,0,1
111,109,0,0,1
113,112,0,0,1
114,112,0,0,1
116,115,0,0,1
118,117,0,0,1
119,117,0,0,1
121,120,0,0,1
123,122,0,0,1
124,122,0,0,1
126,125,0,0,1
127,125,0,0,1
129,128,0,0,1
130,128,0,0,1
131,128,0,0,1
132,128,0,0,1
133,128,0,0,1
134,128,0,0,1
135,128,0,0,1
136,128,0,0,1
137,128,0,0,1
139,138,0,0,1
140,138,0,0,1
141,138,0,0,1
142,138,0,0,1
143,138,0,0,1
144,138,0,0,1
145,138,0,0,1
147,146,0,0,1
148,146,0,0,1
150,149,0,0,1
151,149,0,0,1
152,149,0,0,1
153,149,0,0,1
154,149,0,0,1
155,149,0,0,1
156,149,0,0,1
158,157,0,0,1
159,157,0,0,1
160,157,0,0,1
161,157,0,0,1
162,157,0,0,1
163,157,0,0,1
164,157,0,0,1
166,165,0,0,1
168,167,0,0,1
169,167,0,0,1
170,167,0,0,1
172,171,0,0,1
174,173,0,0,1
175,173,0,0,1
176,173,0,0,1
177,173,0,0,1
179,178,0,0,1
181,180,0,0,1
182,180,0,0,1
184,183,0,0,1
186,185,0,0,1
187,185,0,0,1
188,185,0,0,1
189,185,0,0,1
190,185,0,0,1
191,185,0,0,1
192,185,0,0,1
193,185,0,0,1
194,185,0,0,1
196,195,0,0,1
198,197,0,0,1
199,197,0,0,1
201,200,0,0,1
203,202,0,0,1
204,202,0,0,1
205,202,0,0,1
206,202,0,0,1
207,202,0,0,1
208,202,0,0,1
209,202,0,0,1
210,202,0,0,1
211,202,0,0,1
213,212,0,0,1
215,214,0,0,1
