Source,Target,,,
71,118,0,1,0
74,76,0,1,0
76,83,0,1,0
76,96,0,1,0
83,109,0,1,0
96,109,0,1,0
109,76,0,1,0
109,116,0,1,0
116,118,0,1,0
118,157,0,1,0
123,126,0,1,0
123,139,0,1,0
126,152,0,1,0
139,152,0,1,0
152,157,0,1,0
157,60,0,1,0
157,164,0,1,0
164,166,0,1,0
166,198,0,1,0
198,5,0,1,0
198,213,0,1,0
213,215,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
10,5,0,0,1
11,5,0,0,1
12,5,0,0,1
13,5,0,0,1
14,5,0,0,1
15,5,0,0,1
16,5,0,0,1
17,5,0,0,1
18,5,0,0,1
20,19,0,0,1
22,21,0,0,1
23,21,0,0,1
25,24,0,0,1
27,26,0,0,1
28,26,0,0,1
30,29,0,0,1
32,31,0,0,1
33,31,0,0,1
35,34,0,0,1
37,36,0,0,1
38,36,0,0,1
40,39,0,0,1
42,41,0,0,1
44,43,0,0,1
45,43,0,0,1
47,46,0,0,1
48,46,0,0,1
50,49,0,0,1
51,49,0,0,1
53,52,0,0,1
54,52,0,0,1
55,52,0,0,1
56,52,0,0,1
57,52,0,0,1
59,58,0,0,1
61,60,0,0,1
62,60,0,0,1
63,60,0,0,1
64,60,0,0,1
65,60,0,0,1
66,60,0,0,1
67,60,0,0,1
69,68,0,0,1
70,68,0,0,1
72,71,0,0,1
73,71,0,0,1
75,74,0,0,1
77,76,0,0,1
78,76,0,0,1
79,76,0,0,1
80,76,0,0,1
81,76,0,0,1
82,76,0,0,1
84,83,0,0,1
85,83,0,0,1
86,83,0,0,1
87,83,0,0,1
88,83,0,0,1
89,83,0,0,1
90,83,0,0,1
91,83,0,0,1
92,83,0,0,1
93,83,0,0,1
94,83,0,0,1
95,83,0,0,1
97,96,0,0,1
98,96,0,0,1
99,96,0,0,1
100,96,0,0,1
101,96,0,0,1
102,96,0,0,1
103,96,0,0,1
104,96,0,0,1
105,96,0,0,1
106,96,0,0,1
107,96,0,0,1
108,96,0,0,1
110,109,0,0,1
111,109,0,0,1
112,109,0,0,1
113,109,0,0,1
114,109,0,0,1
115,109,0,0,1
117,116,0,0,1
119,118,0,0,1
120,118,0,0,1
121,118,0,0,1
122,118,0,0,1
124,123,0,0,1
125,123,0,0,1
127,126,0,0,1
128,126,0,0,1
129,126,0,0,1
130,126,0,0,1
131,126,0,0,1
132,126,0,0,1
133,126,0,0,1
134,126,0,0,1
135,126,0,0,1
136,126,0,0,1
137,126,0,0,1
138,126,0,0,1
140,139,0,0,1
141,139,0,0,1
142,139,0,0,1
143,139,0,0,1
144,139,0,0,1
145,139,0,0,1
146,139,0,0,1
147,139,0,0,1
148,139,0,0,1
149,139,0,0,1
150,139,0,0,1
151,139,0,0,1
153,152,0,0,1
154,152,0,0,1
155,152,0,0,1
156,152,0,0,1
158,157,0,0,1
159,157,0,0,1
160,157,0,0,1
161,157,0,0,1
162,157,0,0,1
163,157,0,0,1
165,164,0,0,1
167,166,0,0,1
168,166,0,0,1
169,166,0,0,1
170,166,0,0,1
171,166,0,0,1
172,166,0,0,1
173,166,0,0,1
174,166,0,0,1
175,166,0,0,1
176,166,0,0,1
177,166,0,0,1
178,166,0,0,1
179,166,0,0,1
180,166,0,0,1
181,166,0,0,1
182,166,0,0,1
183,166,0,0,1
184,166,0,0,1
185,166,0,0,1
186,166,0,0,1
187,166,0,0,1
188,166,0,0,1
189,166,0,0,1
190,166,0,0,1
191,166,0,0,1
192,166,0,0,1
193,166,0,0,1
194,166,0,0,1
195,166,0,0,1
196,166,0,0,1
197,166,0,0,1
199,198,0,0,1
200,198,0,0,1
201,198,0,0,1
202,198,0,0,1
203,198,0,0,1
204,198,0,0,1
205,198,0,0,1
206,198,0,0,1
207,198,0,0,1
208,198,0,0,1
209,198,0,0,1
210,198,0,0,1
211,198,0,0,1
212,198,0,0,1
214,213,0,0,1
216,215,0,0,1
