Source,Target,,,
38,60,1,0,0
60,38,1,0,0
86,87,1,0,0
28,42,1,0,0
61,37,1,0,0
78,79,1,0,0
36,70,1,0,0
36,62,1,0,0
62,36,1,0,0
70,71,1,0,0
67,68,1,0,0
41,110,1,0,0
41,57,1,0,0
33,37,1,0,0
27,43,1,0,0
55,43,1,0,0
126,127,1,0,0
39,94,1,0,0
39,59,1,0,0
59,39,1,0,0
94,95,1,0,0
32,38,1,0,0
54,44,1,0,0
134,135,1,0,0
57,41,1,0,0
110,111,1,0,0
30,40,1,0,0
43,126,1,0,0
43,55,1,0,0
1,36,1,0,0
1,33,1,0,0
1,32,1,0,0
1,31,1,0,0
1,30,1,0,0
1,29,1,0,0
1,28,1,0,0
1,27,1,0,0
1,26,1,0,0
0,35,0,1,0
35,65,0,1,0
52,50,0,1,0
52,35,0,1,0
65,52,0,1,0
65,65,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
12,0,0,0,1
13,0,0,0,1
14,0,0,0,1
15,0,0,0,1
16,0,0,0,1
17,0,0,0,1
18,0,0,0,1
19,0,0,0,1
20,0,0,0,1
21,0,0,0,1
22,0,0,0,1
23,0,0,0,1
24,0,0,0,1
25,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,0,1
29,0,0,0,1
30,0,0,0,1
31,0,0,0,1
32,0,0,0,1
33,0,0,0,1
34,0,0,0,1
36,35,0,0,1
37,35,0,0,1
38,35,0,0,1
39,35,0,0,1
40,35,0,0,1
41,35,0,0,1
42,35,0,0,1
43,35,0,0,1
44,35,0,0,1
45,35,0,0,1
46,35,0,0,1
47,35,0,0,1
48,35,0,0,1
49,35,0,0,1
51,50,0,0,1
53,52,0,0,1
54,52,0,0,1
55,52,0,0,1
56,52,0,0,1
57,52,0,0,1
58,52,0,0,1
59,52,0,0,1
60,52,0,0,1
61,52,0,0,1
62,52,0,0,1
63,52,0,0,1
64,52,0,0,1
66,65,0,0,1
67,65,0,0,1
68,65,0,0,1
69,65,0,0,1
70,65,0,0,1
71,65,0,0,1
72,65,0,0,1
73,65,0,0,1
74,65,0,0,1
75,65,0,0,1
76,65,0,0,1
77,65,0,0,1
78,65,0,0,1
79,65,0,0,1
80,65,0,0,1
81,65,0,0,1
82,65,0,0,1
83,65,0,0,1
84,65,0,0,1
85,65,0,0,1
86,65,0,0,1
87,65,0,0,1
88,65,0,0,1
89,65,0,0,1
90,65,0,0,1
91,65,0,0,1
92,65,0,0,1
93,65,0,0,1
94,65,0,0,1
95,65,0,0,1
96,65,0,0,1
97,65,0,0,1
98,65,0,0,1
99,65,0,0,1
100,65,0,0,1
101,65,0,0,1
102,65,0,0,1
103,65,0,0,1
104,65,0,0,1
105,65,0,0,1
106,65,0,0,1
107,65,0,0,1
108,65,0,0,1
109,65,0,0,1
110,65,0,0,1
111,65,0,0,1
112,65,0,0,1
113,65,0,0,1
114,65,0,0,1
115,65,0,0,1
116,65,0,0,1
117,65,0,0,1
118,65,0,0,1
119,65,0,0,1
120,65,0,0,1
121,65,0,0,1
122,65,0,0,1
123,65,0,0,1
124,65,0,0,1
125,65,0,0,1
126,65,0,0,1
127,65,0,0,1
128,65,0,0,1
129,65,0,0,1
130,65,0,0,1
131,65,0,0,1
132,65,0,0,1
133,65,0,0,1
134,65,0,0,1
135,65,0,0,1
136,65,0,0,1
137,65,0,0,1
138,65,0,0,1
139,65,0,0,1
140,65,0,0,1
141,65,0,0,1
142,65,0,0,1
143,65,0,0,1
