Source,Target,,,
22,0,0,0,1
23,0,0,0,1
25,24,0,0,1
27,26,0,0,1
28,26,0,0,1
29,26,0,0,1
30,26,0,0,1
31,26,0,0,1
32,26,0,0,1
33,26,0,0,1
34,26,0,0,1
35,26,0,0,1
37,36,0,0,1
38,36,0,0,1
39,36,0,0,1
41,40,0,0,1
42,40,0,0,1
43,40,0,0,1
44,40,0,0,1
45,40,0,0,1
46,40,0,0,1
47,40,0,0,1
48,40,0,0,1
49,40,0,0,1
50,40,0,0,1
51,40,0,0,1
52,40,0,0,1
53,40,0,0,1
54,40,0,0,1
55,40,0,0,1
56,40,0,0,1
57,40,0,0,1
58,40,0,0,1
59,40,0,0,1
60,40,0,0,1
61,40,0,0,1
62,40,0,0,1
63,40,0,0,1
64,40,0,0,1
65,40,0,0,1
66,40,0,0,1
67,40,0,0,1
68,40,0,0,1
69,40,0,0,1
70,40,0,0,1
71,40,0,0,1
72,40,0,0,1
73,40,0,0,1
74,40,0,0,1
75,40,0,0,1
76,40,0,0,1
77,40,0,0,1
78,40,0,0,1
79,40,0,0,1
80,40,0,0,1
81,40,0,0,1
82,40,0,0,1
83,40,0,0,1
84,40,0,0,1
85,40,0,0,1
86,40,0,0,1
87,40,0,0,1
88,40,0,0,1
89,40,0,0,1
90,40,0,0,1
91,40,0,0,1
92,40,0,0,1
94,93,0,0,1
95,93,0,0,1
96,93,0,0,1
98,97,0,0,1
99,97,0,0,1
100,97,0,0,1
101,97,0,0,1
102,97,0,0,1
103,97,0,0,1
104,97,0,0,1
105,97,0,0,1
107,106,0,0,1
108,106,0,0,1
109,106,0,0,1
110,106,0,0,1
112,111,0,0,1
113,111,0,0,1
114,111,0,0,1
115,111,0,0,1
116,111,0,0,1
117,111,0,0,1
118,111,0,0,1
119,111,0,0,1
120,111,0,0,1
121,111,0,0,1
122,111,0,0,1
123,111,0,0,1
124,111,0,0,1
125,111,0,0,1
126,111,0,0,1
127,111,0,0,1
128,111,0,0,1
129,111,0,0,1
130,111,0,0,1
131,111,0,0,1
132,111,0,0,1
133,111,0,0,1
134,111,0,0,1
135,111,0,0,1
136,111,0,0,1
137,111,0,0,1
138,111,0,0,1
139,111,0,0,1
140,111,0,0,1
141,111,0,0,1
142,111,0,0,1
143,111,0,0,1
144,111,0,0,1
145,111,0,0,1
146,111,0,0,1
147,111,0,0,1
148,111,0,0,1
149,111,0,0,1
150,111,0,0,1
151,111,0,0,1
152,111,0,0,1
153,111,0,0,1
154,111,0,0,1
155,111,0,0,1
156,111,0,0,1
157,111,0,0,1
158,111,0,0,1
159,111,0,0,1
160,111,0,0,1
161,111,0,0,1
162,111,0,0,1
163,111,0,0,1
164,111,0,0,1
165,111,0,0,1
166,111,0,0,1
167,111,0,0,1
168,111,0,0,1
169,111,0,0,1
170,111,0,0,1
171,111,0,0,1
172,111,0,0,1
173,111,0,0,1
174,111,0,0,1
175,111,0,0,1
176,111,0,0,1
177,111,0,0,1
178,111,0,0,1
179,111,0,0,1
180,111,0,0,1
181,111,0,0,1
182,111,0,0,1
183,111,0,0,1
184,111,0,0,1
185,111,0,0,1
186,111,0,0,1
187,111,0,0,1
189,188,0,0,1
190,188,0,0,1
191,188,0,0,1
192,188,0,0,1
193,188,0,0,1
194,188,0,0,1
196,195,0,0,1
197,195,0,0,1
198,195,0,0,1
199,195,0,0,1
200,195,0,0,1
202,201,0,0,1
203,201,0,0,1
204,201,0,0,1
205,201,0,0,1
206,201,0,0,1
207,201,0,0,1
208,201,0,0,1
209,201,0,0,1
211,210,0,0,1
212,210,0,0,1
213,210,0,0,1
214,210,0,0,1
215,210,0,0,1
216,210,0,0,1
217,210,0,0,1
219,218,0,0,1
220,218,0,0,1
221,218,0,0,1
222,218,0,0,1
223,218,0,0,1
224,218,0,0,1
225,218,0,0,1
226,218,0,0,1
227,218,0,0,1
228,218,0,0,1
229,218,0,0,1
230,218,0,0,1
