Source,Target,,,
37,58,0,1,0
37,50,0,1,0
50,58,0,1,0
58,79,0,1,0
58,71,0,1,0
71,79,0,1,0
79,100,0,1,0
79,92,0,1,0
92,100,0,1,0
100,121,0,1,0
100,113,0,1,0
113,121,0,1,0
121,126,0,1,0
126,146,0,1,0
126,138,0,1,0
138,146,0,1,0
146,153,0,1,0
146,126,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
9,8,0,0,1
10,8,0,0,1
11,8,0,0,1
12,8,0,0,1
13,8,0,0,1
14,8,0,0,1
15,8,0,0,1
17,16,0,0,1
18,16,0,0,1
19,16,0,0,1
20,16,0,0,1
21,16,0,0,1
22,16,0,0,1
23,16,0,0,1
24,16,0,0,1
25,16,0,0,1
26,16,0,0,1
27,16,0,0,1
28,16,0,0,1
30,29,0,0,1
31,29,0,0,1
32,29,0,0,1
33,29,0,0,1
34,29,0,0,1
35,29,0,0,1
36,29,0,0,1
38,37,0,0,1
39,37,0,0,1
40,37,0,0,1
41,37,0,0,1
42,37,0,0,1
43,37,0,0,1
44,37,0,0,1
45,37,0,0,1
46,37,0,0,1
47,37,0,0,1
48,37,0,0,1
49,37,0,0,1
51,50,0,0,1
52,50,0,0,1
53,50,0,0,1
54,50,0,0,1
55,50,0,0,1
56,50,0,0,1
57,50,0,0,1
59,58,0,0,1
60,58,0,0,1
61,58,0,0,1
62,58,0,0,1
63,58,0,0,1
64,58,0,0,1
65,58,0,0,1
66,58,0,0,1
67,58,0,0,1
68,58,0,0,1
69,58,0,0,1
70,58,0,0,1
72,71,0,0,1
73,71,0,0,1
74,71,0,0,1
75,71,0,0,1
76,71,0,0,1
77,71,0,0,1
78,71,0,0,1
80,79,0,0,1
81,79,0,0,1
82,79,0,0,1
83,79,0,0,1
84,79,0,0,1
85,79,0,0,1
86,79,0,0,1
87,79,0,0,1
88,79,0,0,1
89,79,0,0,1
90,79,0,0,1
91,79,0,0,1
93,92,0,0,1
94,92,0,0,1
95,92,0,0,1
96,92,0,0,1
97,92,0,0,1
98,92,0,0,1
99,92,0,0,1
101,100,0,0,1
102,100,0,0,1
103,100,0,0,1
104,100,0,0,1
105,100,0,0,1
106,100,0,0,1
107,100,0,0,1
108,100,0,0,1
109,100,0,0,1
110,100,0,0,1
111,100,0,0,1
112,100,0,0,1
114,113,0,0,1
115,113,0,0,1
116,113,0,0,1
117,113,0,0,1
118,113,0,0,1
119,113,0,0,1
120,113,0,0,1
122,121,0,0,1
123,121,0,0,1
124,121,0,0,1
125,121,0,0,1
127,126,0,0,1
128,126,0,0,1
129,126,0,0,1
130,126,0,0,1
131,126,0,0,1
132,126,0,0,1
133,126,0,0,1
134,126,0,0,1
135,126,0,0,1
136,126,0,0,1
137,126,0,0,1
139,138,0,0,1
140,138,0,0,1
141,138,0,0,1
142,138,0,0,1
143,138,0,0,1
144,138,0,0,1
145,138,0,0,1
147,146,0,0,1
148,146,0,0,1
149,146,0,0,1
150,146,0,0,1
151,146,0,0,1
152,146,0,0,1
154,153,0,0,1
155,153,0,0,1
